customer_id,frequency,monetary,recency,ticket_count,return_rate,segment_name
CUST01785,1,982.58,14,0.0,0.0,New Shoppers
CUST01786,6,3745.53,23,3.0,0.16666666666666666,Champions
CUST01787,1,1770.53,75,0.0,0.0,Regular Value Core
CUST01788,5,3455.7,54,2.0,0.2,Regular Value Core
CUST01789,1,341.52,52,0.0,0.0,New Shoppers
CUST01790,3,1750.7,40,0.0,0.0,Regular Value Core
CUST01791,2,516.61,82,0.0,0.0,Regular Value Core
CUST01792,1,821.29,36,0.0,0.0,New Shoppers
CUST01793,4,5185.16,48,1.0,0.0,Regular Value Core
CUST01794,2,1843.9,26,0.0,0.0,New Shoppers
CUST01795,1,1266.99,89,1.0,0.0,Regular Value Core
CUST01796,1,500.81,33,0.0,0.0,New Shoppers
CUST01797,1,1593.85,117,1.0,1.0,Regular Value Core
CUST01798,4,3577.66,103,1.0,0.0,At-Risk High-Value
CUST01799,1,659.32,74,1.0,0.0,Regular Value Core
CUST01800,1,507.22,122,0.0,0.0,Regular Value Core
CUST01801,1,371.61,24,1.0,0.0,New Shoppers
CUST01802,3,1461.8,139,1.0,0.0,Regular Value Core
CUST01803,3,2088.76,104,2.0,0.0,At-Risk High-Value
CUST01804,3,1552.45,177,0.0,0.0,Regular Value Core
CUST01805,1,433.16,37,0.0,0.0,New Shoppers
CUST01806,1,411.72,50,0.0,0.0,New Shoppers
CUST01807,3,3341.2,74,1.0,0.3333333333333333,Regular Value Core
CUST01808,6,3618.0299999999997,17,1.0,0.0,Champions
CUST01809,7,7139.78,45,1.0,0.14285714285714285,Champions
CUST01810,1,381.71,28,0.0,0.0,New Shoppers
CUST01811,4,3016.58,69,3.0,0.0,Regular Value Core
CUST01812,4,2569.42,25,0.0,0.0,Regular Value Core
CUST01813,5,3758.42,22,1.0,0.2,Champions
CUST01814,1,579.84,43,1.0,0.0,New Shoppers
CUST01815,1,762.94,4,0.0,0.0,New Shoppers
CUST01816,1,507.79,189,0.0,0.0,Regular Value Core
CUST01817,7,5667.97,147,1.0,0.0,At-Risk High-Value
CUST01818,5,3080.04,168,1.0,0.0,At-Risk High-Value
CUST01819,2,1750.5700000000002,82,2.0,0.5,High-Value Unhappy
CUST01820,9,6136.3099999999995,6,4.0,0.0,Champions
CUST01821,5,3708.96,41,0.0,0.0,Champions
CUST01822,2,2116.75,50,1.0,0.0,New Shoppers
CUST01823,4,3657.11,32,0.0,0.0,Regular Value Core
CUST01824,5,5499.38,201,2.0,0.0,At-Risk High-Value
CUST01825,1,561.93,16,1.0,0.0,New Shoppers
CUST01826,5,3208.37,57,0.0,0.0,Regular Value Core
CUST01827,2,1217.56,5,0.0,0.0,New Shoppers
CUST01828,3,1876.83,122,0.0,0.0,Regular Value Core
CUST01829,7,4605.35,101,1.0,0.0,At-Risk High-Value
CUST01830,4,2433.02,27,1.0,0.0,Regular Value Core
CUST01831,1,448.22,11,1.0,0.0,New Shoppers
CUST01832,5,5038.610000000001,95,1.0,0.0,At-Risk High-Value
CUST01833,7,4261.32,27,0.0,0.0,Champions
CUST01834,1,715.74,2,0.0,0.0,New Shoppers
CUST01835,1,710.25,132,0.0,0.0,Regular Value Core
CUST01836,6,3567.04,125,1.0,0.0,At-Risk High-Value
CUST01837,1,441.28,76,0.0,0.0,Regular Value Core
CUST01838,2,775.96,64,0.0,0.0,Regular Value Core
CUST01839,3,1378.5,0,0.0,0.0,Regular Value Core
CUST01840,3,1327.8,101,0.0,0.0,Regular Value Core
CUST01841,5,3198.59,14,1.0,0.0,Champions
CUST01842,1,1332.91,161,0.0,0.0,Regular Value Core
CUST01843,2,2693.71,25,0.0,0.0,New Shoppers
CUST01844,7,4849.78,125,1.0,0.0,At-Risk High-Value
CUST01845,1,545.67,164,0.0,0.0,Regular Value Core
CUST01846,7,4758.75,76,4.0,0.0,Regular Value Core
CUST01847,1,1293.93,16,0.0,0.0,New Shoppers
CUST01848,5,5180.32,1,1.0,0.0,Champions
CUST01849,1,385.85,34,0.0,0.0,New Shoppers
CUST01850,3,1714.05,28,0.0,0.0,Regular Value Core
CUST01851,1,289.22,355,0.0,0.0,Regular Value Core
CUST01852,1,572.93,48,1.0,0.0,New Shoppers
CUST01853,6,3611.41,153,3.0,0.16666666666666666,At-Risk High-Value
CUST01854,2,1301.87,150,0.0,0.0,Regular Value Core
CUST01855,3,2387.65,72,3.0,0.0,Regular Value Core
CUST01856,3,1379.79,211,3.0,0.6666666666666666,High-Value Unhappy
CUST01857,9,5573.32,74,5.0,0.0,Regular Value Core
CUST01858,1,522.62,20,1.0,0.0,New Shoppers
CUST01859,2,1262.4,15,0.0,0.0,New Shoppers
CUST01860,2,914.9300000000001,1,2.0,0.5,High-Value Unhappy
CUST01861,3,2676.62,1,0.0,0.0,Regular Value Core
CUST01862,3,3486.8,9,0.0,0.0,Regular Value Core
CUST01863,1,530.13,188,0.0,0.0,Regular Value Core
CUST01864,1,519.75,221,0.0,0.0,Regular Value Core
CUST01865,3,1867.7600000000002,60,2.0,0.0,Regular Value Core
CUST01866,1,510.52,70,1.0,0.0,Regular Value Core
CUST01867,1,663.94,11,0.0,0.0,New Shoppers
CUST01868,3,26057.29,80,0.0,0.0,Regular Value Core
CUST01869,8,5254.78,52,1.0,0.125,Regular Value Core
CUST01870,4,4178.4,91,2.0,0.0,At-Risk High-Value
CUST01871,1,1448.69,100,1.0,0.0,Regular Value Core
CUST01872,7,4856.42,41,2.0,0.0,Champions
CUST01873,5,2655.24,9,0.0,0.0,Champions
CUST01874,1,663.19,31,0.0,0.0,New Shoppers
CUST01875,7,3162.7799999999997,74,2.0,0.0,Regular Value Core
CUST01876,5,4129.84,143,0.0,0.0,At-Risk High-Value
CUST01877,3,2789.21,45,2.0,0.3333333333333333,High-Value Unhappy
CUST01878,1,314.15,22,0.0,0.0,New Shoppers
CUST01879,1,709.74,24,1.0,1.0,New Shoppers
CUST01880,4,1569.8400000000001,231,1.0,0.0,Regular Value Core
CUST01881,5,3112.58,8,4.0,0.0,Champions
CUST01882,2,965.8,219,0.0,0.0,Regular Value Core
CUST01883,4,2831.88,5,1.0,0.25,Regular Value Core
CUST01884,3,2372.63,234,1.0,0.0,At-Risk High-Value
CUST01885,5,3303.2799999999997,6,1.0,0.0,Champions
CUST01886,2,948.26,78,0.0,0.0,Regular Value Core
CUST01887,6,3354.62,126,1.0,0.0,At-Risk High-Value
CUST01888,6,3310.32,27,1.0,0.0,Champions
CUST01889,2,1553.42,71,0.0,0.0,Regular Value Core
CUST01890,1,416.76,226,0.0,0.0,Regular Value Core
CUST01891,2,3614.49,217,2.0,0.0,At-Risk High-Value
CUST01892,1,547.55,39,0.0,0.0,New Shoppers
CUST01893,3,2530.01,50,2.0,0.0,Regular Value Core
CUST01894,4,3166.55,195,0.0,0.0,At-Risk High-Value
CUST01895,1,1344.42,329,0.0,0.0,Regular Value Core
CUST01896,1,177.86,70,0.0,0.0,Regular Value Core
CUST01897,6,4619.71,28,1.0,0.0,Champions
CUST01898,1,829.18,218,0.0,0.0,Regular Value Core
CUST01899,2,1576.16,53,1.0,0.0,New Shoppers
CUST01900,7,5287.41,75,1.0,0.0,Regular Value Core
CUST01901,3,2344.37,163,0.0,0.0,At-Risk High-Value
CUST01902,2,549.9300000000001,53,0.0,0.0,New Shoppers
CUST01903,8,5239.29,20,4.0,0.25,Champions
CUST01904,3,2969.4300000000003,39,3.0,0.3333333333333333,High-Value Unhappy
CUST01905,3,2083.6400000000003,2,1.0,0.0,Regular Value Core
CUST01906,1,555.37,81,0.0,0.0,Regular Value Core
CUST01907,5,3168.6099999999997,32,0.0,0.0,Champions
CUST01908,3,1025.52,216,0.0,0.0,Regular Value Core
CUST01909,1,825.7,37,0.0,0.0,New Shoppers
CUST01910,5,2642.55,130,0.0,0.0,At-Risk High-Value
CUST01911,8,5924.11,40,2.0,0.0,Champions
CUST01912,4,1992.5,43,1.0,0.0,Regular Value Core
CUST01913,1,422.52,78,0.0,0.0,Regular Value Core
CUST01914,6,5482.889999999999,83,2.0,0.16666666666666666,Regular Value Core
CUST01915,4,3357.25,273,0.0,0.0,At-Risk High-Value
CUST01916,2,934.02,10,0.0,0.0,New Shoppers
CUST01917,2,1593.3,196,0.0,0.0,Regular Value Core
CUST01918,4,3621.08,170,0.0,0.0,At-Risk High-Value
CUST01919,1,328.12,40,0.0,0.0,New Shoppers
CUST01920,4,2814.54,215,1.0,0.25,At-Risk High-Value
CUST01921,4,2532.17,75,1.0,0.0,Regular Value Core
CUST01922,3,2918.16,30,0.0,0.0,Regular Value Core
CUST01923,3,1359.38,146,0.0,0.0,Regular Value Core
CUST01924,1,371.86,61,0.0,0.0,Regular Value Core
CUST01925,1,448.97,12,0.0,0.0,New Shoppers
CUST01926,1,449.37,130,0.0,0.0,Regular Value Core
CUST01927,3,3362.8999999999996,163,0.0,0.0,At-Risk High-Value
CUST01928,3,1788.02,6,1.0,0.3333333333333333,Regular Value Core
CUST01929,2,735.4100000000001,163,0.0,0.0,Regular Value Core
CUST01930,2,1131.9099999999999,19,0.0,0.0,New Shoppers
CUST01931,2,975.78,10,0.0,0.0,New Shoppers
CUST01932,1,1359.13,12,0.0,0.0,New Shoppers
CUST01933,6,3230.78,39,0.0,0.0,Champions
CUST01934,1,585.58,33,0.0,0.0,New Shoppers
CUST01935,1,308.98,52,0.0,0.0,New Shoppers
CUST01936,1,300.34,34,0.0,0.0,New Shoppers
CUST01937,1,383.33,120,0.0,0.0,Regular Value Core
CUST01938,4,1866.8,45,2.0,0.5,High-Value Unhappy
CUST01939,4,3249.84,34,1.0,0.0,Regular Value Core
CUST01940,7,6388.84,8,1.0,0.0,Champions
CUST01941,9,5847.1900000000005,47,2.0,0.1111111111111111,Regular Value Core
CUST01942,1,523.56,249,0.0,0.0,Regular Value Core
CUST01943,4,4844.02,52,1.0,0.25,Regular Value Core
CUST01944,7,5245.9800000000005,13,2.0,0.0,Champions
CUST01945,1,554.68,118,0.0,0.0,Regular Value Core
CUST01946,3,1522.71,118,2.0,0.0,Regular Value Core
CUST01947,7,4832.0599999999995,123,0.0,0.0,At-Risk High-Value
CUST01948,2,1170.93,170,1.0,0.0,Regular Value Core
CUST01949,8,9603.31,136,1.0,0.0,At-Risk High-Value
CUST01950,3,1395.9099999999999,136,0.0,0.0,Regular Value Core
CUST01951,4,2559.6099999999997,125,1.0,0.0,At-Risk High-Value
CUST01952,2,922.6,313,0.0,0.0,Regular Value Core
CUST01953,1,886.28,176,0.0,0.0,Regular Value Core
CUST01954,10,7300.599999999999,50,3.0,0.2,Regular Value Core
CUST01955,7,2957.63,25,2.0,0.0,Champions
CUST01956,1,301.98,78,0.0,0.0,Regular Value Core
CUST01957,3,2989.2,210,1.0,0.0,At-Risk High-Value
CUST01958,7,3390.38,113,4.0,0.14285714285714285,At-Risk High-Value
CUST01959,1,676.52,9,0.0,0.0,New Shoppers
CUST01960,1,1173.93,25,0.0,0.0,New Shoppers
CUST01961,4,3056.04,79,2.0,0.0,Regular Value Core
CUST01962,8,5467.6900000000005,142,2.0,0.125,At-Risk High-Value
CUST01963,1,827.54,113,0.0,0.0,Regular Value Core
CUST01964,1,848.15,15,0.0,0.0,New Shoppers
CUST01965,2,1060.55,196,1.0,0.0,Regular Value Core
CUST01966,6,5099.78,49,1.0,0.16666666666666666,Regular Value Core
CUST01967,4,1574.64,28,2.0,0.0,Regular Value Core
CUST01968,1,1323.58,59,1.0,1.0,New Shoppers
CUST01969,2,1641.0,80,1.0,0.0,Regular Value Core
CUST01970,3,1898.37,84,0.0,0.0,Regular Value Core
CUST01971,2,2559.3999999999996,10,1.0,0.5,New Shoppers
CUST01972,9,4551.23,4,2.0,0.1111111111111111,Champions
CUST01973,3,2694.88,89,0.0,0.0,Regular Value Core
CUST01974,5,2533.77,54,2.0,0.0,Regular Value Core
CUST01975,5,3442.37,57,1.0,0.0,Regular Value Core
CUST01976,5,4264.75,100,3.0,0.2,At-Risk High-Value
CUST01977,2,1844.12,68,1.0,0.0,Regular Value Core
CUST01978,7,6034.36,156,2.0,0.14285714285714285,At-Risk High-Value
CUST01979,1,669.46,61,0.0,0.0,Regular Value Core
CUST01980,8,7551.46,1,1.0,0.125,Champions
CUST01981,4,4730.360000000001,84,1.0,0.0,Regular Value Core
CUST01982,7,4060.75,36,2.0,0.0,Champions
CUST01983,3,1024.8700000000001,67,0.0,0.0,Regular Value Core
CUST01984,8,4659.86,21,2.0,0.0,Champions
CUST01985,1,1983.49,75,0.0,0.0,Regular Value Core
CUST01986,5,5637.98,5,3.0,0.4,Champions
CUST01987,1,299.78,127,0.0,0.0,Regular Value Core
CUST01988,1,824.71,52,0.0,0.0,New Shoppers
CUST01989,3,1255.63,70,0.0,0.0,Regular Value Core
CUST01990,4,3877.7699999999995,59,0.0,0.0,Regular Value Core
CUST01991,7,5405.02,65,2.0,0.14285714285714285,Regular Value Core
CUST01992,1,1412.07,50,0.0,0.0,New Shoppers
CUST01993,6,3224.71,23,2.0,0.0,Champions
CUST01994,6,4371.35,83,0.0,0.0,Regular Value Core
CUST01995,5,2602.16,144,1.0,0.0,At-Risk High-Value
CUST01996,2,1407.45,206,0.0,0.0,Regular Value Core
CUST01997,2,2544.7,23,0.0,0.0,New Shoppers
CUST01998,7,8151.54,6,2.0,0.14285714285714285,Champions
CUST01999,2,762.25,70,0.0,0.0,Regular Value Core
CUST02000,10,4734.83,96,2.0,0.0,At-Risk High-Value
CUST02001,1,519.52,5,0.0,0.0,New Shoppers
CUST02002,6,5905.59,27,1.0,0.0,Champions
CUST02003,2,1381.48,169,0.0,0.0,Regular Value Core
CUST02004,1,1164.15,1,0.0,0.0,New Shoppers
CUST02005,5,2573.5,7,1.0,0.0,Champions
CUST02006,1,1872.67,99,0.0,0.0,Regular Value Core
CUST02007,6,5058.75,152,1.0,0.0,At-Risk High-Value
CUST02008,4,4601.66,228,2.0,0.25,At-Risk High-Value
CUST02009,4,3434.0099999999998,31,1.0,0.25,Regular Value Core
CUST02010,2,3814.95,97,0.0,0.0,At-Risk High-Value
CUST02011,4,4620.1,130,0.0,0.0,At-Risk High-Value
CUST02012,1,397.31,4,1.0,0.0,New Shoppers
CUST02013,1,496.68,19,0.0,0.0,New Shoppers
CUST02014,1,585.15,39,0.0,0.0,New Shoppers
CUST02015,4,5003.34,212,0.0,0.0,At-Risk High-Value
CUST02016,1,359.18,15,0.0,0.0,New Shoppers
CUST02017,2,1871.94,77,0.0,0.0,Regular Value Core
CUST02018,1,873.21,46,1.0,0.0,New Shoppers
CUST02019,7,4765.56,55,2.0,0.14285714285714285,Regular Value Core
CUST02020,3,2876.52,30,0.0,0.0,Regular Value Core
CUST02021,4,3437.71,9,1.0,0.25,Regular Value Core
CUST02022,1,329.75,44,1.0,0.0,New Shoppers
CUST02023,1,888.97,44,0.0,0.0,New Shoppers
CUST02024,10,6196.01,1,0.0,0.0,Champions
CUST02025,5,4736.54,44,0.0,0.0,Champions
CUST02026,5,4265.33,34,0.0,0.0,Champions
CUST02027,3,2947.52,12,0.0,0.0,Regular Value Core
CUST02028,2,1517.08,127,0.0,0.0,Regular Value Core
CUST02029,3,1502.72,80,1.0,0.0,Regular Value Core
CUST02030,5,2940.72,7,0.0,0.0,Champions
CUST02031,2,734.56,167,0.0,0.0,Regular Value Core
CUST02032,2,1046.18,342,0.0,0.0,Regular Value Core
CUST02033,4,2919.45,112,0.0,0.0,At-Risk High-Value
CUST02034,1,568.26,13,0.0,0.0,New Shoppers
CUST02035,3,2201.39,93,1.0,0.0,At-Risk High-Value
CUST02036,8,5443.38,38,0.0,0.0,Champions
CUST02037,2,1131.94,1,2.0,1.0,High-Value Unhappy
CUST02038,3,1941.74,262,1.0,0.0,Regular Value Core
CUST02039,3,1806.76,160,1.0,0.0,Regular Value Core
CUST02040,1,686.12,1,0.0,0.0,New Shoppers
CUST02041,5,6809.49,15,2.0,0.2,Champions
CUST02042,4,2102.49,68,1.0,0.0,Regular Value Core
CUST02043,1,429.28,10,0.0,0.0,New Shoppers
CUST02044,7,5404.4400000000005,0,1.0,0.0,Champions
CUST02045,1,626.4,92,0.0,0.0,Regular Value Core
CUST02046,6,4967.95,282,2.0,0.0,At-Risk High-Value
CUST02047,7,6827.32,61,0.0,0.0,Regular Value Core
CUST02048,1,683.23,187,0.0,0.0,Regular Value Core
CUST02049,6,3627.55,81,1.0,0.0,Regular Value Core
CUST02050,2,985.3000000000001,15,1.0,0.0,New Shoppers
CUST02051,3,2953.97,85,1.0,0.0,Regular Value Core
CUST02052,3,4211.0599999999995,55,0.0,0.0,Regular Value Core
CUST02053,2,1075.67,61,0.0,0.0,Regular Value Core
CUST02054,7,7547.42,29,1.0,0.14285714285714285,Champions
CUST02055,6,3391.84,73,0.0,0.0,Regular Value Core
CUST02056,2,1281.97,195,0.0,0.0,Regular Value Core
CUST02057,2,1878.1,3,0.0,0.0,New Shoppers
CUST02058,1,1013.35,12,0.0,0.0,New Shoppers
CUST02059,3,2449.99,53,1.0,0.0,Regular Value Core
CUST02060,2,1331.01,23,2.0,0.5,High-Value Unhappy
CUST02061,5,3294.69,102,2.0,0.0,At-Risk High-Value
CUST02062,4,3844.48,161,0.0,0.0,At-Risk High-Value
CUST02063,4,1973.4899999999998,38,1.0,0.25,Regular Value Core
CUST02064,3,2866.45,69,1.0,0.3333333333333333,Regular Value Core
CUST02065,5,3492.37,172,1.0,0.2,At-Risk High-Value
CUST02066,1,656.93,48,1.0,0.0,New Shoppers
CUST02067,7,8726.75,55,3.0,0.0,Regular Value Core
CUST02068,2,1629.56,7,0.0,0.0,New Shoppers
CUST02069,1,791.45,315,0.0,0.0,Regular Value Core
CUST02070,1,557.51,80,1.0,0.0,Regular Value Core
CUST02071,1,887.16,17,0.0,0.0,New Shoppers
CUST02072,11,7176.07,35,1.0,0.0,Champions
CUST02073,1,462.53,34,0.0,0.0,New Shoppers
CUST02074,1,1003.93,36,0.0,0.0,New Shoppers
CUST02075,5,2192.94,271,1.0,0.2,At-Risk High-Value
CUST02076,4,3480.34,213,0.0,0.0,At-Risk High-Value
CUST02077,5,2528.43,78,0.0,0.0,Regular Value Core
CUST02078,8,3814.58,29,3.0,0.0,Champions
CUST02079,7,4373.8099999999995,19,3.0,0.2857142857142857,Champions
CUST02080,3,2768.41,178,1.0,0.3333333333333333,At-Risk High-Value
CUST02081,9,5848.4400000000005,166,2.0,0.0,At-Risk High-Value
CUST02082,2,1444.5700000000002,124,0.0,0.0,Regular Value Core
CUST02083,2,1606.4,28,0.0,0.0,New Shoppers
CUST02084,1,481.85,165,0.0,0.0,Regular Value Core
CUST02085,1,682.7,3,0.0,0.0,New Shoppers
CUST02086,2,1886.35,40,0.0,0.0,New Shoppers
CUST02087,1,479.82,14,0.0,0.0,New Shoppers
CUST02088,3,1761.31,41,1.0,0.0,Regular Value Core
CUST02089,1,542.75,20,0.0,0.0,New Shoppers
CUST02090,2,852.76,80,1.0,0.5,Regular Value Core
CUST02091,1,872.98,19,0.0,0.0,New Shoppers
CUST02092,3,2595.52,174,1.0,0.0,At-Risk High-Value
CUST02093,2,1202.49,11,0.0,0.0,New Shoppers
CUST02094,2,1171.49,96,0.0,0.0,Regular Value Core
CUST02095,2,1605.26,163,1.0,0.0,Regular Value Core
CUST02096,3,2926.04,5,0.0,0.0,Regular Value Core
CUST02097,4,2180.25,59,1.0,0.0,Regular Value Core
CUST02098,1,558.72,223,0.0,0.0,Regular Value Core
CUST02099,3,2275.89,107,0.0,0.0,At-Risk High-Value
CUST02100,8,4274.82,23,2.0,0.125,Champions
CUST02101,7,4502.69,18,2.0,0.0,Champions
CUST02102,6,3780.56,17,0.0,0.0,Champions
CUST02103,2,1052.31,44,1.0,0.0,New Shoppers
CUST02104,1,679.74,4,0.0,0.0,New Shoppers
CUST02105,4,2058.2,15,2.0,0.25,Regular Value Core
CUST02106,8,20239.78,46,3.0,0.125,Regular Value Core
CUST02107,5,3080.15,90,0.0,0.0,Regular Value Core
CUST02108,3,2025.15,9,2.0,0.3333333333333333,High-Value Unhappy
CUST02109,5,3747.13,21,1.0,0.0,Champions
CUST02110,2,1374.8200000000002,26,0.0,0.0,New Shoppers
CUST02111,1,1404.22,184,0.0,0.0,Regular Value Core
CUST02112,3,1402.8600000000001,335,0.0,0.0,Regular Value Core
CUST02113,2,2358.37,194,0.0,0.0,At-Risk High-Value
CUST02114,2,587.4200000000001,111,1.0,0.5,Regular Value Core
CUST02115,1,483.57,277,0.0,0.0,Regular Value Core
CUST02116,2,1180.1399999999999,151,1.0,0.0,Regular Value Core
CUST02117,3,2584.4,92,0.0,0.0,At-Risk High-Value
CUST02118,7,5739.9800000000005,93,0.0,0.0,At-Risk High-Value
CUST02119,3,2881.38,44,2.0,0.0,Regular Value Core
CUST02120,8,4965.58,41,1.0,0.125,Champions
CUST02121,1,467.21,23,0.0,0.0,New Shoppers
CUST02122,1,863.7,244,0.0,0.0,Regular Value Core
CUST02123,1,448.88,108,0.0,0.0,Regular Value Core
CUST02124,2,995.22,40,0.0,0.0,New Shoppers
CUST02125,1,321.85,140,1.0,0.0,Regular Value Core
CUST02126,1,698.21,206,0.0,0.0,Regular Value Core
CUST02127,1,1050.81,210,0.0,0.0,Regular Value Core
CUST02128,1,1406.44,41,0.0,0.0,New Shoppers
CUST02129,1,787.79,90,0.0,0.0,Regular Value Core
CUST02130,3,1356.56,84,2.0,0.0,Regular Value Core
CUST02131,4,2614.58,93,1.0,0.0,At-Risk High-Value
CUST02132,1,585.94,0,0.0,0.0,New Shoppers
CUST02133,4,3704.23,33,1.0,0.0,Regular Value Core
CUST02134,3,2486.55,192,1.0,0.0,At-Risk High-Value
CUST02135,1,1006.67,66,1.0,0.0,Regular Value Core
CUST02136,4,3776.61,84,1.0,0.25,Regular Value Core
CUST02137,3,3099.36,47,2.0,0.0,Regular Value Core
CUST02138,1,472.88,194,1.0,0.0,Regular Value Core
CUST02139,1,440.82,28,0.0,0.0,New Shoppers
CUST02140,6,4288.45,30,1.0,0.16666666666666666,Champions
CUST02141,2,2337.84,77,0.0,0.0,Regular Value Core
CUST02142,1,1330.95,79,0.0,0.0,Regular Value Core
CUST02143,1,1023.26,61,0.0,0.0,Regular Value Core
CUST02144,2,1767.13,173,0.0,0.0,Regular Value Core
CUST02145,7,4813.139999999999,111,0.0,0.0,At-Risk High-Value
CUST02146,1,917.63,118,0.0,0.0,Regular Value Core
CUST02147,2,997.9000000000001,124,0.0,0.0,Regular Value Core
CUST02148,1,459.5,173,0.0,0.0,Regular Value Core
CUST02149,2,3065.5299999999997,64,0.0,0.0,Regular Value Core
CUST02150,4,2166.25,245,0.0,0.0,At-Risk High-Value
CUST02151,3,2519.29,39,1.0,0.0,Regular Value Core
CUST02152,4,2366.99,109,1.0,0.0,At-Risk High-Value
CUST02153,6,6234.7,78,2.0,0.0,Regular Value Core
CUST02154,16,11777.27,106,3.0,0.0625,At-Risk High-Value
CUST02155,1,846.73,197,0.0,0.0,Regular Value Core
CUST02156,1,1705.47,214,0.0,0.0,Regular Value Core
CUST02157,1,736.31,48,0.0,0.0,New Shoppers
CUST02158,8,4793.27,101,1.0,0.125,At-Risk High-Value
CUST02159,3,1632.0,9,0.0,0.0,Regular Value Core
CUST02160,2,1098.67,3,2.0,0.0,New Shoppers
CUST02161,3,2402.2799999999997,153,1.0,0.0,At-Risk High-Value
CUST02162,6,3338.24,12,0.0,0.0,Champions
CUST02163,3,2010.3600000000001,123,1.0,0.3333333333333333,At-Risk High-Value
CUST02164,1,644.0,48,1.0,0.0,New Shoppers
CUST02165,2,667.69,39,0.0,0.0,New Shoppers
CUST02166,1,1010.89,20,1.0,0.0,New Shoppers
CUST02167,5,3963.67,43,0.0,0.0,Champions
CUST02168,3,2219.25,165,1.0,0.3333333333333333,At-Risk High-Value
CUST02169,4,3065.81,94,2.0,0.0,At-Risk High-Value
CUST02170,6,3749.08,138,3.0,0.3333333333333333,At-Risk High-Value
CUST02171,1,1067.07,120,0.0,0.0,Regular Value Core
CUST02172,6,3942.03,17,3.0,0.16666666666666666,Champions
CUST02173,1,2057.25,0,1.0,0.0,New Shoppers
CUST02174,7,3517.69,139,2.0,0.0,At-Risk High-Value
CUST02175,5,3584.25,31,0.0,0.0,Champions
CUST02176,1,971.25,114,0.0,0.0,Regular Value Core
CUST02177,1,898.53,197,0.0,0.0,Regular Value Core
CUST02178,4,2493.7200000000003,36,1.0,0.25,Regular Value Core
CUST02179,1,475.85,14,1.0,0.0,New Shoppers
CUST02180,3,2631.13,122,1.0,0.0,At-Risk High-Value
CUST02181,1,908.67,11,0.0,0.0,New Shoppers
CUST02182,2,1385.9899999999998,71,1.0,0.0,Regular Value Core
CUST02183,2,2206.5,51,0.0,0.0,New Shoppers
CUST02184,2,1434.1,110,1.0,0.0,Regular Value Core
CUST02185,6,2701.7200000000003,210,1.0,0.0,At-Risk High-Value
CUST02186,5,3170.84,122,0.0,0.0,At-Risk High-Value
CUST02187,1,1006.5,217,0.0,0.0,Regular Value Core
CUST02188,2,640.48,125,0.0,0.0,Regular Value Core
CUST02189,4,2813.7799999999997,87,1.0,0.0,Regular Value Core
CUST02190,4,2228.5,101,1.0,0.25,At-Risk High-Value
CUST02191,4,2674.4,158,0.0,0.0,At-Risk High-Value
CUST02192,1,911.64,9,0.0,0.0,New Shoppers
CUST02193,1,395.16,18,0.0,0.0,New Shoppers
CUST02194,5,7337.07,67,0.0,0.0,Regular Value Core
CUST02195,8,4744.28,119,1.0,0.0,At-Risk High-Value
CUST02196,1,605.92,175,0.0,0.0,Regular Value Core
CUST02197,1,362.15,21,0.0,0.0,New Shoppers
CUST02198,3,3118.08,96,0.0,0.0,At-Risk High-Value
CUST02199,4,2638.62,96,2.0,0.25,At-Risk High-Value
CUST02200,3,1089.4,3,0.0,0.0,Regular Value Core
CUST02201,5,4412.26,129,0.0,0.0,At-Risk High-Value
CUST02202,6,3383.51,2,0.0,0.0,Champions
CUST02203,3,1505.22,52,0.0,0.0,Regular Value Core
CUST02204,1,456.72,175,0.0,0.0,Regular Value Core
CUST02205,2,2473.31,236,0.0,0.0,At-Risk High-Value
CUST02206,2,1232.78,278,1.0,0.0,Regular Value Core
CUST02207,9,6120.55,29,3.0,0.1111111111111111,Champions
CUST02208,6,5051.27,123,1.0,0.0,At-Risk High-Value
CUST02209,4,1867.09,22,0.0,0.0,Regular Value Core
CUST02210,2,1718.96,154,0.0,0.0,Regular Value Core
CUST02211,5,3668.86,5,1.0,0.0,Champions
CUST02212,1,619.75,52,0.0,0.0,New Shoppers
CUST02213,3,1948.1499999999999,43,2.0,0.3333333333333333,High-Value Unhappy
CUST02214,6,5751.179999999999,213,3.0,0.3333333333333333,At-Risk High-Value
CUST02215,1,362.55,38,1.0,0.0,New Shoppers
CUST02216,3,2218.09,90,2.0,0.3333333333333333,High-Value Unhappy
CUST02217,1,586.15,42,0.0,0.0,New Shoppers
CUST02218,5,3903.06,26,1.0,0.2,Champions
CUST02219,1,484.4,39,0.0,0.0,New Shoppers
CUST02220,1,366.62,70,0.0,0.0,Regular Value Core
CUST02221,1,682.97,34,0.0,0.0,New Shoppers
CUST02222,1,836.55,92,1.0,1.0,Regular Value Core
CUST02223,1,764.96,10,0.0,0.0,New Shoppers
CUST02224,3,1603.7,197,1.0,0.0,Regular Value Core
CUST02225,6,2353.84,251,2.0,0.3333333333333333,At-Risk High-Value
CUST02226,10,7516.83,49,3.0,0.1,Regular Value Core
CUST02227,4,2320.84,28,1.0,0.0,Regular Value Core
CUST02228,3,2870.67,87,2.0,0.6666666666666666,High-Value Unhappy
CUST02229,4,3538.13,75,1.0,0.0,Regular Value Core
CUST02230,1,388.37,24,0.0,0.0,New Shoppers
CUST02231,3,1511.08,68,0.0,0.0,Regular Value Core
